1	101	the city	SS	NONACTOR	?	?
1	103	Kiev	SS	NONACTOR	?	?
1	105	he	MB	ACTOR	Villain	Villain
1	106	the princess	FE	ACTOR	Prize	Prize
1	108	this	?	NONACTOR	?	?
1	109	she	FE	ACTOR	Prize	Prize
1	111	father	MA	ACTOR	Other	Dispatcher,FamilyPrize
1	113	Nikita the Tanner	MA	ACTOR	Hero	Hero
1	116	Kiev	SS	NONACTOR	?	?
1	118	him	MA	ACTOR	Hero	Hero
1	119	her	FE	ACTOR	Prize	Prize
1	120	captivity	HA	NONACTOR	?	?
1	122	this letter	OB	NONACTOR	?	?
1	124	the tsar	MA	ACTOR	Other	Dispatcher,FamilyPrize
1	126	person	?	NONACTOR	?	?
1	128	Nikita the Tanner	MA	ACTOR	Hero	Hero
1	131	his land	SS	NONACTOR	?	?
1	134	the wicked dragon	MB	ACTOR	Villain	Villain
1	136	rescue the princess	FE	ACTOR	Prize	Prize
1	141	that moment	ST	NONACTOR	?	?
1	143	Nikita	MA	ACTOR	Hero	Hero
1	145	hides	OB	NONACTOR	?	?
1	147	twelve hides	OB	NONACTOR	?	?
1	149	his hands	PA	NONACTOR	Hero	Hero
1	151	he	MA	ACTOR	Hero	Hero
1	153	the tsar	MA	ACTOR	Other	Dispatcher,FamilyPrize
1	155	person	?	NONACTOR	?	?
1	157	him	MA	ACTOR	Hero	Hero
1	158	he	MA	ACTOR	Hero	Hero
1	159	fear	HA	NONACTOR	?	?
1	161	his hands	PA	NONACTOR	Hero	Hero
1	163	he	MA	ACTOR	Hero	Hero
1	164	the twelve hides	OB	NONACTOR	?	?
1	166	matter	OB	NONACTOR	?	?
1	168	tsar	MA	ACTOR	Other	Dispatcher,FamilyPrize
1	169	tsarina	FE	ACTOR	Other	FamilyPrize
1	170	him	MA	ACTOR	Hero	Hero
1	171	he	MA	ACTOR	Hero	Hero
1	172	the dragon	MB	ACTOR	Villain	Villain
1	174	they	MA,FE	NONACTOR	?	?
1	175	five thousand little children	GR	ACTOR	Other	Other
1	177	them	GR	ACTOR	Other	Other
1	178	him	MA	ACTOR	Hero	Hero
1	179	their tears	OB	NONACTOR	?	?
1	181	him	MA	ACTOR	Hero	Hero
1	182	pity	?	NONACTOR	?	?
1	184	The little children	GR	ACTOR	Other	Other
1	186	Nikita	MA	ACTOR	Hero	Hero
1	188	him	MA	ACTOR	Hero	Hero
1	189	tears	OB	NONACTOR	?	?
1	191	the dragon	MB	ACTOR	Villain	Villain
1	193	Nikita himself	MA	ACTOR	Hero	Hero
1	195	tears	OB	NONACTOR	?	?
1	197	he	MA	ACTOR	Hero	Hero
1	198	theirs	OB	NONACTOR	?	?
1	199	He	MA	ACTOR	Hero	Hero
1	201	twelve thousand pounds	OB	NONACTOR	?	?
1	203	hemp	OB	NONACTOR	?	?
1	205	it	OB	NONACTOR	?	?
1	206	pitch	OB	NONACTOR	?	?
1	208	it	OB	NONACTOR	?	?
1	209	himself	MA	ACTOR	Hero	Hero
1	210	the dragon	MB	ACTOR	Villain	Villain
1	212	him	MA	ACTOR	Hero	Hero
1	213	him	MA	ACTOR	Hero	Hero
1	214	battle	HA	NONACTOR	?	?
1	216	Nikita	MA	ACTOR	Hero	Hero
1	218	the dragon 's lair	SS	NONACTOR	?	?
1	223	the dragon	MB	ACTOR	Villain	Villain
1	225	himself	MB	ACTOR	Villain	Villain
1	226	Nikita	MA	ACTOR	Hero	Hero
1	228	he	MA	ACTOR	Hero	Hero
1	229	the door	OB	NONACTOR	?	?
1	231	The dragon	MB	ACTOR	Villain	Villain
1	233	he	MB	ACTOR	Villain	Villain
1	234	trouble	HA	NONACTOR	?	?
1	236	the open field	SS	NONACTOR	?	?
1	238	Nikita	MA	ACTOR	Hero	Hero
1	240	him	MB	ACTOR	Villain	Villain
1	242	a long time	ST	NONACTOR	?	?
1	244	a short time	ST	NONACTOR	?	?
1	246	any event	ST	NONACTOR	?	?
1	248	he	MA	ACTOR	Hero	Hero
1	249	him	MB	ACTOR	Villain	Villain
1	250	the dragon	MB	ACTOR	Villain	Villain
1	252	Nikita	MA	ACTOR	Hero	Hero
1	254	Nikita	MA	ACTOR	Hero	Hero
1	256	He	MA	ACTOR	Hero	Hero
1	257	a	OB	NONACTOR	?	?
1	258	that	?	NONACTOR	?	?
1	259	twelve thousand pounds	?	NONACTOR	?	?
1	261	the dragon	MB	ACTOR	Villain	Villain
1	263	it	OB	NONACTOR	?	?
1	264	the dragon	MB	ACTOR	Villain	Villain
1	266	a boundary	SC	NONACTOR	?	?
1	268	Kiev	SS	NONACTOR	?	?
1	270	he	MA	ACTOR	Hero	Hero
1	271	a furrow	SC	NONACTOR	?	?
1	273	Kiev	SS	NONACTOR	?	?
1	275	the Caspian Sea	SS	NONACTOR	?	?
1	278	the dragon	MB	ACTOR	Villain	Villain
1	280	Nikita	MA	ACTOR	Hero	Hero
1	282	The dragon	MB	ACTOR	Villain	Villain
1	285	the middle	SS	NONACTOR	?	?
1	287	the sea	SS	NONACTOR	?	?
1	289	Nikita	MA	ACTOR	Hero	Hero
1	291	him	MB	ACTOR	Villain	Villain
1	292	him	MB	ACTOR	Villain	Villain
1	293	the sea	SS	NONACTOR	?	?
1	295	Nikita	MA	ACTOR	Hero	Hero
1	297	his heroic deed	HA	NONACTOR	?	?
1	299	any reward	OB	NONACTOR	?	?
1	301	currying hides	HA	NONACTOR	?	?
2	0	An old man	MA	ACTOR	Other	FamilyHero
2	2	his old wife	FE	ACTOR	Other	FamilyHero
2	4	they	MA,FE	NONACTOR	?	?
2	6	a daughter	FE	ACTOR	Hero	Hero
2	8	a little son	MA	ACTOR	Other	Victim,FamilyHero
2	10	the mother	FE	ACTOR	Other	FamilyHero
2	12	The parents	MA,FE	NONACTOR	?	?
2	14	the daughter	FE	ACTOR	Hero	Hero
2	16	they	MA,FE	NONACTOR	?	?
2	17	her	FE	ACTOR	Hero	Hero
2	18	she	FE	ACTOR	Hero	Hero
2	19	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	21	the grass	SS	NONACTOR	?	?
2	23	the window	OB	NONACTOR	?	?
2	25	the street	SS	NONACTOR	?	?
2	27	games	OB	NONACTOR	?	?
2	29	Some magic swan geese	MB	ACTOR	Villain	Villain
2	32	the little boy	MA	ACTOR	Other	Victim,FamilyHero
2	34	him	MA	ACTOR	Other	Victim,FamilyHero
2	35	their wings	PA	NONACTOR	Villain	Villain
2	37	The girl	FE	ACTOR	Hero	Hero
2	40	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	42	She	FE	ACTOR	Hero	Hero
2	43	every corner	SS	NONACTOR	?	?
2	45	him	MA	ACTOR	Other	Victim,FamilyHero
2	46	She	FE	ACTOR	Hero	Hero
2	47	him	MA	ACTOR	Other	Victim,FamilyHero
2	49	father	MA	ACTOR	Other	FamilyHero
2	50	mother	FE	ACTOR	Other	FamilyHero
2	51	her	FE	ACTOR	Hero	Hero
2	52	her little brother	MA	ACTOR	Other	Victim,FamilyHero
2	54	She	FE	ACTOR	Hero	Hero
2	55	the open field	SS	NONACTOR	?	?
2	57	the swan geese	MB	ACTOR	Villain	Villain
2	60	the distance	SC	NONACTOR	?	?
2	62	a dark forest	SS	NONACTOR	?	?
2	64	The swan geese	MB	ACTOR	Villain	Villain
2	67	a bad reputation	HA	NONACTOR	?	?
2	69	they	MB	ACTOR	Villain	Villain
2	71	a great deal	?	NONACTOR	?	?
2	73	damage	?	NONACTOR	?	?
2	75	many little children	GR	ACTOR	Other	Other
2	77	The girl	FE	ACTOR	Hero	Hero
2	79	they	MB	ACTOR	Villain	Villain
2	80	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	82	them	MB	ACTOR	Villain	Villain
2	83	She	FE	ACTOR	Hero	Hero
2	84	a stove	MB	ACTOR	Tester	Helper
2	86	The stove	MB	ACTOR	Tester	Helper
2	88	her	FE	ACTOR	Hero	Hero
2	89	She	FE	ACTOR	Hero	Hero
2	90	an apple tree	MB	ACTOR	Tester	Helper
2	93	She	FE	ACTOR	Hero	Hero
2	95	a river	MB	ACTOR	Tester	Helper
2	97	milk	OB	NONACTOR	?	?
2	100	shores	PA	NONACTOR	Tester	Helper
2	102	pudding	OB	NONACTOR	?	?
2	104	She	FE	ACTOR	Hero	Hero
2	105	nudge	?	NONACTOR	?	?
2	106	him	MB	ACTOR	Tester	Helper
2	107	he	MB	ACTOR	Tester	Helper
2	108	her	FE	ACTOR	Hero	Hero
2	109	she	FE	ACTOR	Hero	Hero
2	110	he	MB	ACTOR	Tester	Helper
2	111	her	FE	ACTOR	Hero	Hero
2	112	She	FE	ACTOR	Hero	Hero
2	114	a little hut	SS	NONACTOR	?	?
2	116	chicken legs	OB	NONACTOR	?	?
2	120	round	?	NONACTOR	?	?
2	121	round	?	NONACTOR	?	?
2	123	the little hut lay Baba Yaga	MB	ACTOR	Villain	Villain
2	128	snout	OB	NONACTOR	?	?
2	129	clay	OB	NONACTOR	?	?
2	130	legs	OB	NONACTOR	?	?
2	131	the little brother	MA	ACTOR	Other	Victim,FamilyHero
2	133	a bench	OB	NONACTOR	?	?
2	135	golden apples	OB	NONACTOR	?	?
2	137	His sister	FE	ACTOR	Hero	Hero
2	139	him	MA	ACTOR	Other	Victim,FamilyHero
2	140	him	MA	ACTOR	Other	Victim,FamilyHero
2	141	him	MA	ACTOR	Other	Victim,FamilyHero
2	142	him	MA	ACTOR	Other	Victim,FamilyHero
2	143	the geese	MB	ACTOR	Villain	Villain
2	145	her	FE	ACTOR	Hero	Hero
2	146	There	?	NONACTOR	?	?
2	148	the river	MB	ACTOR	Tester	Helper
2	150	milk	OB	NONACTOR	?	?
2	153	shores	OB	NONACTOR	?	?
2	155	pudding	OB	NONACTOR	?	?
2	157	she	FE	ACTOR	Hero	Hero
2	158	There	?	NONACTOR	?	?
2	159	nothing	?	NONACTOR	?	?
2	160	she	FE	ACTOR	Hero	Hero
2	161	it	MB	ACTOR	Tester	Helper
2	162	the river	MB	ACTOR	Tester	Helper
2	164	her	FE	ACTOR	Hero	Hero
2	165	the shore	PA	NONACTOR	Tester	Helper
2	167	the geese	MB	ACTOR	Villain	Villain
2	169	She	FE	ACTOR	Hero	Hero
2	170	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	172	the geese	MB	ACTOR	Villain	Villain
2	174	her	FE	ACTOR	Hero	Hero
2	175	There	?	NONACTOR	?	?
2	176	the apple tree	MB	ACTOR	Tester	Helper
2	179	she	FE	ACTOR	Hero	Hero
2	180	She	FE	ACTOR	Hero	Hero
2	181	it	MB	ACTOR	Tester	Helper
2	182	The apple tree	MB	ACTOR	Tester	Helper
2	185	her	FE	ACTOR	Hero	Hero
2	186	branches	PA	NONACTOR	Tester	Helper
2	188	the geese	MB	ACTOR	Villain	Villain
2	190	She	FE	ACTOR	Hero	Hero
2	191	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	193	The geese	MB	ACTOR	Villain	Villain
2	195	her	FE	ACTOR	Hero	Hero
2	196	her	FE	ACTOR	Hero	Hero
2	197	They	MB	ACTOR	Villain	Villain
2	198	they	MB	ACTOR	Villain	Villain
2	199	her	FE	ACTOR	Hero	Hero
2	200	their wings	PA	NONACTOR	Villain	Villain
2	202	any moment	ST	NONACTOR	?	?
2	204	they	MB	ACTOR	Villain	Villain
2	205	her brother	MA	ACTOR	Other	Victim,FamilyHero
2	207	her hands	PA	NONACTOR	Hero	Hero
2	209	there	?	NONACTOR	?	?
2	211	the stove	MB	ACTOR	Tester	Helper
2	213	her path	SS	NONACTOR	?	?
2	215	she	FE	ACTOR	Hero	Hero
2	216	The girl	FE	ACTOR	Hero	Hero
2	218	the cake	OB	NONACTOR	?	?
2	220	her mouth	PA	NONACTOR	Hero	Hero
2	222	the stove	MB	ACTOR	Tester	Helper
2	224	The geese	MB	ACTOR	Villain	Villain
2	226	their prey	FE,MA	NONACTOR	?	?
2	228	the girl	FE	ACTOR	Hero	Hero
2	230	home	SS	NONACTOR	?	?
2	232	it	HA	NONACTOR	?	?
2	233	a good thing	HA	NONACTOR	?	?
2	235	she	FE	ACTOR	Hero	Hero
2	236	she	FE	ACTOR	Hero	Hero
2	238	mother	FE	ACTOR	Other	FamilyHero
2	239	father	MA	ACTOR	Other	FamilyHero
3	1	a certain kingdom	SS	NONACTOR	?	?
3	3	a certain land	SS	NONACTOR	?	?
3	5	one	?	NONACTOR	?	?
3	7	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	11	a stove	OB	NONACTOR	?	?
3	14	pillars	OB	NONACTOR	?	?
3	17	the middle	?	NONACTOR	?	?
3	19	a field	SS	NONACTOR	?	?
3	21	He	MA	ACTOR	Hero	Hero
3	23	the stove	OB	NONACTOR	?	?
3	25	cockroach milk	OB	NONACTOR	?	?
3	28	his elbows	PA	NONACTOR	Hero	Hero
3	30	A fox	AA	ACTOR	Other	Dispatcher,Donor
3	32	him	MA	ACTOR	Hero	Hero
3	33	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	35	the coin	OB	NONACTOR	?	?
3	37	it	OB	NONACTOR	?	?
3	39	smaller coins	OB	NONACTOR	?	?
3	41	kopeks	OB	NONACTOR	?	?
3	43	pennies	OB	NONACTOR	?	?
3	45	halfpennies	PO	NONACTOR	?	?
3	47	the tsar	MA	ACTOR	Other	FamilyPrize
3	49	The tsar	MA	ACTOR	Other	FamilyPrize
3	51	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	53	it	OB	NONACTOR	?	?
3	54	one kopek	OB	NONACTOR	?	?
3	57	the hoop	OB	NONACTOR	?	?
3	59	the measure	OB	NONACTOR	?	?
3	61	it	OB	NONACTOR	?	?
3	62	the tsar	MA	ACTOR	Other	FamilyPrize
3	64	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	66	it	OB	NONACTOR	?	?
3	67	a kopek	OB	NONACTOR	?	?
3	70	the hoop	OB	NONACTOR	?	?
3	72	the measure	OB	NONACTOR	?	?
3	74	it	OB	NONACTOR	?	?
3	75	the tsar	MA	ACTOR	Other	FamilyPrize
3	77	The Fox	AA	ACTOR	Other	Dispatcher,Donor
3	79	it	OB	NONACTOR	?	?
3	80	his coins	OB	NONACTOR	?	?
3	82	the hoop	OB	NONACTOR	?	?
3	84	it	OB	NONACTOR	?	?
3	85	the tsar	MA	ACTOR	Other	FamilyPrize
3	87	He	MA	ACTOR	Other	FamilyPrize
3	88	fox	AA	ACTOR	Other	Dispatcher,Donor
3	90	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	92	home	SS	NONACTOR	?	?
3	94	He	MA	ACTOR	Hero	Hero
3	95	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	97	the tsar	MA	ACTOR	Other	FamilyPrize
3	99	They	MA,AA	NONACTOR	?	?
3	100	the market place	SS	NONACTOR	?	?
3	104	a board	SS	NONACTOR	?	?
3	106	a muddy ditch	SS	NONACTOR	?	?
3	108	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	110	Bukhtan	MA	ACTOR	Hero	Hero
3	112	a push	?	NONACTOR	?	?
3	114	he	MA	ACTOR	Hero	Hero
3	115	the mud	SS	NONACTOR	?	?
3	117	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	119	him	MA	ACTOR	Hero	Hero
3	120	this	?	NONACTOR	?	?
3	121	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	123	him	MA	ACTOR	Hero	Hero
3	124	mud	OB	NONACTOR	?	?
3	126	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	128	the tsar	MA	ACTOR	Other	FamilyPrize
3	130	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	132	the clothes	OB	NONACTOR	?	?
3	134	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	137	They	MA,AA	NONACTOR	?	?
3	138	the tsar	MA	ACTOR	Other	FamilyPrize
3	140	the tsar 's palace	SS	NONACTOR	?	?
3	144	the table	OB	NONACTOR	?	?
3	146	Bukhtan	MA	ACTOR	Hero	Hero
3	149	anything	?	NONACTOR	?	?
3	151	himself	MA	ACTOR	Hero	Hero
3	152	he	MA	ACTOR	Hero	Hero
3	153	such clothes	OB	NONACTOR	?	?
3	155	his life	PA	NONACTOR	Hero	Hero
3	157	The tsar	MA	ACTOR	Other	FamilyPrize
3	159	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	161	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	163	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	166	a chair	OB	NONACTOR	?	?
3	168	it	OB	NONACTOR	?	?
3	169	a gilded one	OB	NONACTOR	?	?
3	170	The tsar	MA	ACTOR	Other	FamilyPrize
3	172	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	174	The tsar	MA	ACTOR	Other	FamilyPrize
3	176	the chair	OB	NONACTOR	?	?
3	178	the room	SS	NONACTOR	?	?
3	180	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	182	Bukhtan	MA	ACTOR	Hero	Hero
3	184	They	MA,AA	NONACTOR	?	?
3	186	the purpose	?	NONACTOR	?	?
3	189	their visit	?	NONACTOR	?	?
3	191	the match	?	NONACTOR	?	?
3	193	then they	?	NONACTOR	?	?
3	194	the wedding	ST	NONACTOR	?	?
3	196	Three ships	SS	NONACTOR	?	?
3	198	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	201	they	SS	NONACTOR	?	?
3	203	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	206	his wife	FE	ACTOR	Prize	Prize
3	209	one	SS	NONACTOR	?	?
3	210	the ships	SS	NONACTOR	?	?
3	212	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	214	the shore	SS	NONACTOR	?	?
3	216	Bukhtan	MA	ACTOR	Hero	Hero
3	218	his stove	OB	NONACTOR	?	?
3	220	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	223	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	225	him	MA	ACTOR	Hero	Hero
3	226	the shore	SS	NONACTOR	?	?
3	228	He	AA	ACTOR	Other	Dispatcher,Donor
3	229	a hill	SS	NONACTOR	?	?
3	231	it	OB	NONACTOR	?	?
3	233	the hill	SS	NONACTOR	?	?
3	236	a huge stone house	SS	NONACTOR	?	?
3	239	it	SS	NONACTOR	?	?
3	240	an enormous kingdom	SS	NONACTOR	?	?
3	242	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	244	the house	SS	NONACTOR	?	?
3	246	first saw	?	NONACTOR	?	?
3	248	no one	?	NONACTOR	?	?
3	250	he	AA	ACTOR	Other	Dispatcher,Donor
3	251	a chamber	SS	NONACTOR	?	?
3	254	there	SS	NONACTOR	?	?
3	255	the best bed	OB	NONACTOR	?	?
3	259	Dragon	MB	ACTOR	Villain	Villain
3	260	Son	?	NONACTOR	?	?
3	261	the Dragon	MB	ACTOR	Villain	Villain
3	263	himself	MB	ACTOR	Villain	Villain
3	265	Raven	MB	ACTOR	Villain	Villain
3	268	Son	?	NONACTOR	?	?
3	270	the Raven	MB	ACTOR	Villain	Villain
3	272	the chimney	OB	NONACTOR	?	?
3	275	Cat	MB	ACTOR	Villain	Villain
3	278	Son	?	NONACTOR	?	?
3	280	the Cat	MB	ACTOR	Villain	Villain
3	282	a throne	OB	NONACTOR	?	?
3	284	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	286	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	288	him	MB	ACTOR	Villain	Villain
3	289	the barrel	OB	NONACTOR	?	?
3	291	the fox	AA	ACTOR	Other	Dispatcher,Donor
3	293	him	MB	ACTOR	Villain	Villain
3	294	the mortar	OB	NONACTOR	?	?
3	296	he	AA	ACTOR	Other	Dispatcher,Donor
3	298	Dragon	MB	ACTOR	Villain	Villain
3	301	Son	?	NONACTOR	?	?
3	303	the Dragon	MB	ACTOR	Villain	Villain
3	305	straw	OB	NONACTOR	?	?
3	307	him	MB	ACTOR	Villain	Villain
3	308	the street	SS	NONACTOR	?	?
3	310	The ships	SS	NONACTOR	?	?
3	312	The fox	AA	ACTOR	Other	Dispatcher,Donor
3	314	all the beasts	MB	ACTOR	?	?
3	316	the water	SS	NONACTOR	?	?
3	318	the Cossacks	GR	ACTOR	?	?
3	320	them	MB	ACTOR	?	?
3	321	once	?	NONACTOR	?	?
3	322	Bukhtan Bukhtanovich	MA	ACTOR	Hero	Hero
3	325	all his possessions	OB	NONACTOR	?	?
3	327	that house	SS	NONACTOR	?	?
3	329	there	SS	NONACTOR	?	?
3	330	he	MA	ACTOR	Hero	Hero
3	331	he	MA	ACTOR	Hero	Hero
3	332	his life	PA	NONACTOR	Hero	Hero
4	1	a certain kingdom	?	NONACTOR	?	?
4	3	a certain land	?	NONACTOR	?	?
4	5	there	?	NONACTOR	?	?
4	7	a king	MA	ACTOR	Other	FamilyHero
4	9	three sons	MA	ACTOR	Other	FamilyHero
4	11	day	ST	NONACTOR	?	?
4	12	they	MA	ACTOR	Other	FamilyHero
4	13	him :	MA	ACTOR	Other	FamilyHero
4	15	The father	MA	ACTOR	Other	FamilyHero
4	17	them	MA	ACTOR	Other	FamilyHero
4	18	his blessing	PA	NONACTOR	Other	FamilyHero
4	20	they	MA	ACTOR	Other	FamilyHero
4	21	different directions	?	NONACTOR	?	?
4	23	The youngest son	MA	ACTOR	Hero	Hero
4	25	his way	?	NONACTOR	?	?
4	27	he	MA	ACTOR	Hero	Hero
4	28	a clearing	SS	NONACTOR	?	?
4	30	there	SS	NONACTOR	?	?
4	31	a dead horse	OB	NONACTOR	?	?
4	34	beasts	AN	NONACTOR	?	?
4	37	many kinds	?	NONACTOR	?	?
4	39	birds	AN	NONACTOR	?	?
4	41	reptiles	AN	NONACTOR	?	?
4	43	A falcon	AA	ACTOR	Tester	Donor
4	46	the prince	MA	ACTOR	Hero	Hero
4	48	his shoulder	PA	NONACTOR	Hero	Hero
4	50	The prince	MA	ACTOR	Hero	Hero
4	52	his good steed	?	NONACTOR	?	?
4	54	the carcass	OB	NONACTOR	?	?
4	56	he	MA	ACTOR	Hero	Hero
4	57	the bones	OB	NONACTOR	?	?
4	59	the beasts	AN	NONACTOR	?	?
4	63	the flesh	OB	NONACTOR	?	?
4	65	the birds	AN	NONACTOR	?	?
4	68	the skin	OB	NONACTOR	?	?
4	70	the reptiles	AN	NONACTOR	?	?
4	73	the head	OB	NONACTOR	?	?
4	75	the ants	AN	NONACTOR	?	?
4	77	the falcon	AA	ACTOR	Tester	Donor
4	79	Prince Ivan	MA	ACTOR	Hero	Hero
4	82	the damp earth	OB	NONACTOR	?	?
4	84	a bright falcon	AA	ACTOR	Hero	Hero
4	86	the air	?	NONACTOR	?	?
4	88	the thrice tenth kingdom	?	NONACTOR	?	?
4	93	More than half	?	NONACTOR	?	?
4	95	that kingdom	?	NONACTOR	?	?
4	97	a crystal mountain	SS	NONACTOR	?	?
4	100	The prince	MA	ACTOR	Hero	Hero
4	102	the royal palace	SS	NONACTOR	?	?
4	104	a goodly youth	MA	ACTOR	Hero	Hero
4	106	the palace guards	GR	ACTOR	Other	Other
4	109	they	GR	ACTOR	Other	Other
4	110	he	MA	ACTOR	Hero	Hero
4	112	the service	?	NONACTOR	?	?
4	114	that king	MA	ACTOR	Other	Dispatcher
4	116	his palace	SS	NONACTOR	?	?
4	118	one week	?	NONACTOR	?	?
4	121	a second	?	NONACTOR	?	?
4	122	then a third	?	NONACTOR	?	?
4	123	The king 's daughter	FE	ACTOR	Prize	Prize
4	127	her father	MA	ACTOR	Other	Dispatcher
4	129	The king	MA	ACTOR	Other	Dispatcher
4	131	her leave	?	NONACTOR	?	?
4	133	They	MA,FE	NONACTOR	?	?
4	134	good steeds	?	NONACTOR	?	?
4	136	they	MA,FE	NONACTOR	?	?
4	137	the crystal mountain	SS	NONACTOR	?	?
4	140	a golden goat	AN	NONACTOR	Other	Other
4	142	nowhere	?	NONACTOR	?	?
4	143	The prince	MA	ACTOR	Hero	Hero
4	145	it	AN	NONACTOR	Other	Other
4	146	he	MA	ACTOR	Hero	Hero
4	147	the goat	AN	NONACTOR	Other	Other
4	149	he	MA	ACTOR	Hero	Hero
4	150	the princess	FE	ACTOR	Prize	Prize
4	152	He	MA	ACTOR	Hero	Hero
4	153	himself	MA	ACTOR	Hero	Hero
4	154	a very old man	MA	ACTOR	Hero	Hero
4	156	he	MA	ACTOR	Hero	Hero
4	157	the palace	SS	NONACTOR	?	?
4	159	the king	MA	ACTOR	Other	Dispatcher
4	162	the king	MA	ACTOR	Other	Dispatcher
4	166	Prince Ivan	MA	ACTOR	Hero	Hero
4	169	his herd	GR	ACTOR	?	?
4	172	mountains	SS	NONACTOR	?	?
4	173	valleys	SS	NONACTOR	?	?
4	174	the three-headed dragon	MB	ACTOR	Villain	Villain
4	176	a lake	SS	NONACTOR	?	?
4	178	the prince	MA	ACTOR	Hero	Hero
4	180	The dragon	MB	ACTOR	Villain	Villain
4	182	a rage	?	NONACTOR	?	?
4	184	three cows	AN	NONACTOR	?	?
4	186	six	?	NONACTOR	?	?
